Date,Open,High,Low,Close,Adj Close,Volume
12/15/2022,282.3299866,283.0100098,275.6700134,276.8900146,275.0257874,60554100
12/16/2022,276.2000122,277.769989,272.6099854,274.25,272.4035645,68300400
12/19/2022,273.8699951,273.9599915,268.4899902,269.75,268.5753174,44167900
12/20/2022,268.5599976,271.3200073,266.9500122,269.5400085,268.3662415,51064200
12/21/2022,270.6000061,274.7799988,269.7399902,273.4500122,272.2592163,46394700
12/22/2022,270.3800049,270.5100098,262.4599915,266.7600098,265.5983582,60278400
12/23/2022,265.4700012,268.0400085,263.5299988,267.3599854,266.1957092,39373600
12/27/2022,266.7399902,266.8500061,263.0299988,263.5799866,262.4321899,38009000
12/28/2022,263.1700134,265.4700012,259.730011,260.1000061,258.9673462,47139000
12/29/2022,262.9599915,267.3999939,262.25,266.4400024,265.2797546,45893600
12/30/2022,263.6199951,266.4100037,262.2900085,266.2799988,265.1204224,37858300
1/3/2023,268.6499939,270.1499939,262.1300049,264.480011,263.3282776,42335300
1/4/2023,266.6400146,267.4500122,262.5299988,265.7399902,264.5827637,47754900
1/5/2023,264.0400085,264.2099915,261.2600098,261.5799866,260.4408875,45396700
1/6/2023,263.3500061,269.9400024,260.3399963,268.7999878,267.6294556,54659700
1/9/2023,270.8299866,275.2900085,269.9200134,270.5400085,269.361908,45568700
1/10/2023,269.4899902,272.9400024,268.9700012,272.8299866,271.6418762,35247800
1/11/2023,273.9200134,277.6600037,273.1199951,277.5499878,276.3413391,44077000
1/12/2023,278.1199951,280.1000061,273.7399902,279.0499878,277.8348083,60600000
1/13/2023,276.5,281.2200012,276.1600037,280.9700012,279.74646,44802900
1/17/2023,280.769989,282.8500061,279.5799866,281.5400085,280.3139648,36269700
1/18/2023,283.1099854,284.6900024,277.6700134,277.8800049,276.6698914,47754500
1/19/2023,276.2200012,277.3800049,273.8900146,275.1499939,273.9518127,44150400
1/20/2023,276.7900085,283.019989,275.7099915,282.6799927,281.4489746,60613600
1/23/2023,283.5400085,290.2099915,282.730011,288.9599915,287.7016296,52799900
1/24/2023,287.3099976,289.5499878,286.7799988,288.3699951,287.1142273,44875100
1/25/2023,283.769989,288.3599854,281.1799927,287.730011,286.4770203,50872000
1/26/2023,291.2200012,293.519989,288.519989,293.3399963,292.062561,51596300
1/27/2023,292,298.2600098,291.8800049,296.2600098,294.9698792,56441900
1/30/2023,292.9299927,294.3800049,289.8900146,290.269989,289.0059814,49405800
1/31/2023,290.3099976,294.7200012,290.2000122,294.6199951,293.3370056,46705100
2/1/2023,294.4100037,303.4299927,292.2999878,300.9200134,299.6095886,67562200
2/2/2023,307.5700073,313.6799927,306.730011,311.7200012,310.3625488,83070600
2/3/2023,304.9400024,312.3900146,304.5400085,306.1799927,304.8466797,76170800
2/6/2023,303.5100098,305.9100037,302.2200012,303.5899963,302.2679749,40802300
2/7/2023,303.4599915,311.0299988,302.3200073,309.8800049,308.5305481,67584000
2/8/2023,308.5400085,309.5,303.6700134,304.3699951,303.0445862,56720900
2/9/2023,308.8399963,308.9899902,300.2000122,301.6799927,300.366272,49137800
2/10/2023,299.480011,301.5700073,297.25,299.7000122,298.394928,50050100
2/13/2023,301.1300049,305.1000061,299.9299927,304.5,303.1740112,39636700
2/14/2023,302.8900146,307.7200012,300.9100037,306.75,305.4141846,64079100
2/15/2023,304.8999939,309.269989,304.2000122,309.1000061,307.7539673,43100600
2/16/2023,304.3800049,308.4299927,303.1499939,303.2999878,301.9792175,59498600
2/17/2023,301.0700073,301.9299927,298.1000061,301.1600037,299.8485413,58230700
2/21/2023,297.2600098,298.730011,293.8900146,294.0299988,292.7495728,46526700
2/22/2023,294.6199951,296.3599854,292.5599976,294.25,292.9686279,51389200
2/23/2023,297.9700012,298.1300049,292.5499878,296.8200073,295.5274658,69294400
2/24/2023,291.7600098,292.9700012,290.0499878,291.8500061,290.5791016,74332000
2/27/2023,295.0700073,296.4899902,293.3399963,293.9400024,292.6599731,48995000
2/28/2023,293.2999878,296.1199951,292.9599915,293.5599976,292.2816162,48243100
3/1/2023,293.2600098,293.9299927,290.2000122,291.2000122,289.9319458,58287000
3/2/2023,288.6600037,294.4299927,288.3699951,293.6099854,292.3314209,53565900
3/3/2023,295.3900146,299.9200134,294.8699951,299.6799927,298.375,60511500
3/6/2023,300.9400024,304,299.8200073,300.019989,298.7134705,56736300
3/7/2023,300.0700073,301.0100098,295.7200012,296.3399963,295.0494995,65955800
3/8/2023,296.769989,298.4299927,294.8800049,297.8200073,296.5230713,50876300
3/9/2023,298.3299866,300.980011,291.8299866,292.6600037,291.3855896,71456700
3/10/2023,292.8299866,294.3500061,287.3800049,288.5499878,287.293457,98593600
3/13/2023,286.730011,294.4700012,285.1900024,290.6900024,289.4241333,97123600
3/14/2023,294.3099976,297.9299927,293.4500122,297.3699951,296.0750427,73602500
3/15/2023,294.7099915,299.269989,293.2399902,298.9299927,297.6282349,83631500
3/16/2023,298,307.1799927,297.1900024,306.8099976,305.4739075,98198100
3/17/2023,306.7200012,309.1499939,303.3699951,305.3599854,304.0302124,89923700
3/20/2023,304.2600098,306.2999878,302.0100098,305.9700012,305.1092224,56359500
3/21/2023,307.9400024,310.7999878,306.3999939,310.3399963,309.4669189,49757000
3/22/2023,310.269989,315.25,305.9500122,306.1199951,305.2587891,75791900
3/23/2023,309.9200134,314.1499939,307.0100098,309.75,308.8785706,74576000
3/24/2023,309.3200073,310.9899902,306.9500122,310.8900146,310.0153809,57195200
3/27/2023,311.6000061,312.7000122,307.8900146,308.7600098,307.8913879,50287400
3/28/2023,308.1700134,308.2000122,304.769989,307.1199951,306.2559509,48585900
3/29/2023,310.8800049,313.3500061,310.0499878,312.7200012,311.84021,53274300
3/30/2023,315.2399902,316.3200073,312.8099976,315.6799927,314.7919006,58354800
3/31/2023,315.9100037,321.1700134,315.6000061,320.9299927,320.0270996,62138100
4/3/2023,318.769989,320.4200134,317.4200134,320.1499939,319.2492981,47126800
4/4/2023,320.6000061,321.6300049,317.8299866,319.0700073,318.1723633,45875400
4/5/2023,318.1000061,319.0599976,314.0700073,315.9200134,315.0312195,62795700
4/6/2023,314.2399902,318.5499878,312.8200073,318.0499878,317.1551819,46916500
4/10/2023,315.0700073,317.9200134,313.25,317.8699951,316.975708,45134700
4/11/2023,317.8299866,317.8900146,315.3099976,315.8299866,314.9414673,40113600
4/12/2023,317.8200073,318.4200134,312.5700073,313.0400085,312.1593323,62813300
4/13/2023,314.8299866,319.6499939,313.6300049,319.1700134,318.2720642,54613800
4/14/2023,317.5899963,320.3599854,315.6099854,318.5700073,317.6737671,56278300
4/17/2023,318.1499939,319.2000122,316.0400085,318.8399963,317.9429932,43007000
4/18/2023,320.9899902,321.4200134,317.6400146,318.8599854,317.9629211,46746900
4/19/2023,316.4100037,319.7900085,316.2799988,318.7099915,317.8133545,38960100
4/20/2023,315.6900024,319.269989,314.9700012,316.2799988,315.3901978,62462100
4/21/2023,315.9100037,317.3999939,314.1000061,316.6099854,315.7192688,59002300
4/24/2023,316.3800049,317.7399902,313.7399902,315.9500122,315.0611572,44043100
4/25/2023,314.2900085,314.9700012,309.8900146,309.9899902,309.1178894,57121600
4/26/2023,313.4400024,314.9400024,311.3399963,311.8699951,310.9925842,55400500
4/27/2023,315.7000122,320.8599854,315.0499878,320.3500061,319.448761,65430400
4/28/2023,320.1099854,322.6499939,318.9599915,322.5599976,321.6525269,59652500
5/1/2023,322.0899963,323.6300049,321.0899963,322.1900024,321.2835693,41013400
5/2/2023,322.1199951,322.4500122,317.6099854,319.3800049,318.4814758,56519400
5/3/2023,319.75,322.4700012,317.1799927,317.2900085,316.3973389,59882100
5/4/2023,317.0599976,318.230011,315.1199951,316.1700134,315.2805481,50224500
5/5/2023,318.4700012,323.7600098,316.2099915,322.8900146,321.9815979,51776000
5/8/2023,322.4200134,324.0400085,321.3200073,323.6900024,322.7793579,36465800
5/9/2023,322,322.8800049,321.3200073,321.6400146,320.7351379,31768800
5/10/2023,324.1199951,326.0100098,321.6000061,325.1400146,324.2253113,60446600
5/11/2023,325.7000122,326.75,324.1199951,326.2000122,325.2822876,44278500
5/12/2023,326.7399902,327.1700134,322.9400024,325.0299988,324.1156006,48396200
5/15/2023,325.5100098,327.0299988,323.9599915,326.7900085,325.8706665,33375600
5/16/2023,326.0599976,328.8999939,326.019989,327.1600037,326.2395935,40019200
5/17/2023,328.2399902,331.7099915,327.0400085,331.1199951,330.188446,47486100
5/18/2023,331.519989,337.4899902,331.5,337.269989,336.3211365,64213500
5/19/2023,337.4899902,338.2099915,335.4299927,336.5100098,335.5632935,61462400
5/22/2023,336.25,338.6700134,336.2399902,337.6400146,336.6901245,43015900
5/23/2023,335.8900146,337.0599976,333,333.3599854,332.4221191,48216700
5/24/2023,331.3699951,332.9100037,329.5599976,331.6499939,330.7169495,62891200
5/25/2023,339.1400146,341.0100098,336.6700134,339.7200012,338.7642517,66862800
5/26/2023,340.7600098,349.25,340.6600037,348.3999939,347.4198303,63007000
5/30/2023,352.7099915,353.9299927,348.5299988,349.980011,348.9953918,72652200
5/31/2023,348.3699951,350.6000061,346.5100098,347.9899902,347.0109558,65105400
6/1/2023,347.730011,353.3599854,346.6600037,352.0100098,351.0196838,50488600
6/2/2023,353.7999878,355.8299866,352.0100098,354.6499939,353.6522522,53293500
6/5/2023,354.4299927,357.5,353.8500061,354.8999939,353.9015503,47266200
6/6/2023,354.2799988,355.8200073,352.9299927,354.8399963,353.8417053,41390400
6/7/2023,355.1300049,357.1199951,348.1799927,348.8200073,347.8386536,69225900
6/8/2023,349.1199951,353.6199951,348.8900146,353.1499939,352.1564636,47153900
6/9/2023,354.6300049,357.6600037,353.0299988,354.5,353.5026855,53155900
6/12/2023,356.1900024,360.5899963,355.2000122,360.4899902,359.4757996,44606500
6/13/2023,363.2900085,364.1099854,360.0299988,363.2600098,362.2380371,57097800
6/14/2023,363.269989,366.1900024,360.4200134,365.8999939,364.8706055,69525600
6/15/2023,364.6099854,371.769989,363.980011,370.2600098,369.2183533,71138800
6/16/2023,372.7200012,372.8500061,367.480011,367.9299927,366.8948975,80875900
6/20/2023,365.9500122,368.3200073,363.8900146,366.8999939,366.3696594,49204700
6/21/2023,365.7399902,366.1799927,360.9599915,361.8999939,361.3768921,53378300
6/22/2023,360.6300049,366.3299866,360.2200012,366.1700134,365.6407166,47603000
6/23/2023,362.2099915,364.8800049,360.8200073,362.5400085,362.0159607,48873900
6/26/2023,362,364.8399963,357.5899963,357.6799927,357.1629639,52685500
6/27/2023,359.25,364.5700073,358.5100098,363.8299866,363.3040771,49428100
6/28/2023,361.980011,366.519989,361.8999939,364.5400085,364.0130615,46498000
6/29/2023,364.2399902,364.8900146,362.1400146,363.8099976,363.2841187,46151000
6/30/2023,367.5499878,370.4899902,367.230011,369.4200134,368.8860168,58668800
7/3/2023,370.0700073,370.9299927,368.9700012,370.2900085,369.7547607,19432900
7/5/2023,368.7000122,372.0100098,368.6600037,370.2799988,369.7447815,34460900
7/6/2023,366.5100098,367.9100037,364.519989,367.4599915,366.928833,49374700
7/7/2023,367.230011,370.480011,366.0100098,366.2399902,365.7106018,47083200
7/10/2023,365.9599915,367.0499878,363.4100037,366.3599854,365.8304138,48498800
7/11/2023,366.7900085,368.6300049,364.6199951,368.1700134,367.6378479,38214100
7/12/2023,372.3399963,374.1900024,370.2999878,372.8200073,372.2810974,61975400
7/13/2023,376.0499878,379.9899902,375.4599915,379.1499939,378.6019287,46960000
7/14/2023,379.5899963,382.8599854,378.1799927,379.0700073,378.5220642,55097800
7/17/2023,379.7999878,383.5,379.3099976,382.6099854,382.0569458,40868900
7/18/2023,381.9599915,387.1300049,380,385.7399902,385.1824036,55343400
7/19/2023,386.8200073,387.980011,384.2999878,385.6499939,385.0925598,54093000
7/20/2023,382.6099854,384.1000061,375.7200012,376.7600098,376.2154236,71941700
7/21/2023,379.1799927,379.9200134,375.1900024,375.6300049,375.0870361,60439400
7/24/2023,376.6199951,377.5799866,374.3399963,376.230011,375.6861877,40380100
7/25/2023,376.9500122,380.4700012,376.9299927,378.7799988,378.2324829,38894400
7/26/2023,377.7200012,379.2399902,375.1799927,377.519989,376.9743042,47075700
7/27/2023,383.0700073,384.7099915,375.3099976,376.6199951,376.075592,63940200
7/28/2023,380.7399902,384.519989,380.2200012,383.480011,382.9256897,56902900
7/31/2023,383.7900085,384.8800049,382.3399963,383.6799927,383.1253967,44019900
8/1/2023,382.3099976,383.5599976,380.6900024,382.7900085,382.2366943,41060600
8/2/2023,379.2600098,379.2600098,373.1300049,374.3900146,373.8488464,72687100
8/3/2023,371.9400024,375.9500122,371.769989,373.7900085,373.2496948,47666400
8/4/2023,375.75,378.1000061,371.5299988,372.0400085,371.5022278,61646200
8/7/2023,373.8800049,375.2900085,371.5100098,375.1900024,374.6476746,37230400
8/8/2023,372.6400146,372.6600037,368.8200073,372,371.4622803,44726500
8/9/2023,372.2900085,372.4500122,367.1400146,367.9100037,367.3782043,51150900
8/10/2023,370.9700012,374.3599854,367.0400085,368.5899963,368.0572205,72035300
8/11/2023,365.9899902,368,364.6900024,366.2399902,365.7106018,48683800
8/14/2023,365.4299927,370.4700012,364.7000122,370.3500061,369.8146667,42130800
8/15/2023,369.3599854,370.1700134,365.7399902,366.4200134,365.8903503,45539900
8/16/2023,365.8699951,367.4299927,362.4400024,362.5400085,362.0159607,53190500
8/17/2023,363.9599915,364.3099976,358.1600037,358.5799866,358.061676,62604300
8/18/2023,355.2600098,359.4100037,354.7099915,358.1300049,357.6123352,61119500
8/21/2023,359.6199951,364.5899963,359.1499939,363.8999939,363.3739929,50696500
8/22/2023,366.5499878,366.5599976,362.6799927,363.3800049,362.8547363,44613500
8/23/2023,364.5799866,370.2200012,364.3599854,369.1099854,368.5764465,51770600
8/24/2023,372.6400146,372.7399902,361.0100098,361.2200012,360.697876,66842500
8/25/2023,362.0700073,365.7399902,358.5799866,364.019989,363.4938049,69960500
8/28/2023,366.9899902,367.7099915,364.25,366.7600098,366.2298584,40910000
8/29/2023,366.5599976,375.1300049,366.230011,374.769989,374.2282715,58492400
8/30/2023,374.8800049,377.4500122,373.8599854,376.8599854,376.3152466,41731500
8/31/2023,376.9400024,379.7200012,376.8699951,377.9899902,377.4436035,35730700
9/1/2023,380.3999939,380.8299866,376.0799866,377.5899963,377.0441895,39772400
9/5/2023,376.769989,379.3099976,375.8299866,378.0700073,377.5235291,32344200
9/6/2023,377.2799988,377.6300049,372.7000122,374.7399902,374.1983032,42998700
9/7/2023,370.2099915,372.8500061,369.1499939,372.0599976,371.5221863,52060700
9/8/2023,372.0100098,374.8500061,371.6000061,372.5799866,372.0414429,35800100
9/11/2023,375.6600037,377.4899902,373.6600037,376.9700012,376.4251099,39936600
9/12/2023,375.269989,376.9500122,372.5,372.7900085,372.2511597,41391000
9/13/2023,373.0299988,375.8399963,371.8800049,374.2099915,373.6690674,46300700
9/14/2023,375.9899902,378.269989,373.8900146,377.269989,376.7246704,48039400
9/15/2023,375.9100037,376.3200073,369.8599854,370.8099976,370.2739868,69757700
9/18/2023,369.3200073,371.7900085,369.0299988,370.6600037,370.6600037,36903500
9/19/2023,369.3200073,370.6799927,366.7999878,369.8699951,369.8699951,37621700
9/20/2023,370.9500122,371.3099976,364.4599915,364.5400085,364.5400085,45514200
9/21/2023,360.7999878,361.6000061,357.6900024,357.8599854,357.8599854,69584700
9/22/2023,359.6300049,361.7999878,357.5899963,357.9100037,357.9100037,51589700
9/25/2023,356.9299927,359.7000122,355.9299927,359.6099854,359.6099854,39168000
9/26/2023,356.9899902,357.5400085,353.2099915,354.2099915,354.2099915,53657700
9/27/2023,355.3800049,356.980011,351.3599854,355.0400085,355.0400085,56066000
9/28/2023,354.1099854,360.1700134,353.2399902,358.0100098,358.0100098,56453300
9/29/2023,361.5400085,362.9500122,357.019989,358.269989,358.269989,64754300
10/2/2023,358.5400085,362.6799927,357.9200134,361.2600098,361.2600098,51625100
10/3/2023,358.7799988,361.0100098,353.2799988,354.9200134,354.9200134,60478500
10/4/2023,355.769989,360.6099854,355.2999878,359.75,359.75,54786700
10/5/2023,359.7399902,360.1499939,355.1400146,358.6900024,358.6900024,45897400
10/6/2023,355.6499939,365.9100037,354.8500061,364.7000122,364.7000122,74959200
10/9/2023,362.2999878,367.1099854,360.7799988,366.5599976,366.5599976,45304800
10/10/2023,366.8999939,371.2799988,366.3900146,368.5899963,368.5899963,46968800
10/11/2023,369.9400024,371.4100037,368.1900024,371.2200012,371.2200012,38215100
10/12/2023,371.730011,373.7399902,367.5,369.9299927,369.9299927,49587900
10/13/2023,370.5700073,371.1600037,363.8599854,365.2799988,365.2799988,52469900
10/16/2023,366.6199951,370.480011,366.4700012,369.4100037,369.4100037,44201100
10/17/2023,365.8099976,369.9200134,363.6600037,368.2000122,368.2000122,50999100
10/18/2023,365.6700134,367.9100037,362.019989,363.3699951,363.3699951,54280500
10/19/2023,364.8099976,366.019989,359.1600037,359.9700012,359.9700012,72274200
10/20/2023,359.4599915,360.0400085,354.3699951,354.6000061,354.6000061,72369800
10/23/2023,353.2600098,359.2600098,351.1199951,355.6700134,355.6700134,60665200
10/24/2023,357.5100098,359.9100037,355.7900085,359.1300049,359.1300049,47082100
10/25/2023,356.7000122,356.8800049,349.75,350.3399963,350.3399963,71190500
10/26/2023,349.1199951,350.0700073,342.3500061,343.6600037,343.6600037,78621400
10/27/2023,346.4299927,348.8399963,344.0799866,345.3099976,345.3099976,63476700
10/30/2023,347.8299866,350.5400085,346.4500122,349.2000122,349.2000122,55298500
10/31/2023,349.230011,351.25,346.6199951,350.8699951,350.8699951,47671900
11/1/2023,351.7200012,357.5299988,351.6199951,356.9599915,356.9599915,58992700
11/2/2023,361.5400085,363.6799927,360.2999878,363.4400024,363.4400024,58162400
11/3/2023,364.75,369.019989,364.519989,367.7099915,367.7099915,53239100
11/6/2023,368.4899902,369.7799988,366.9100037,369.2099915,369.2099915,38848700
11/7/2023,370.269989,373.5799866,369.0499878,372.7000122,372.7000122,50777400
11/8/2023,373.0799866,373.7900085,370.6199951,372.9400024,372.9400024,35663400
11/9/2023,373.6400146,374.7999878,369.5700073,370.0700073,370.0700073,53859400
11/10/2023,371.8200073,378.5400085,371.2799988,378.3900146,378.3900146,58309800
11/13/2023,376.7900085,378.2799988,375.2399902,377.2099915,377.2099915,40733500
11/14/2023,383.7099915,386.2600098,383.1799927,385.3299866,385.3299866,67792600
11/15/2023,387.25,387.75,384.2399902,385.6199951,385.6199951,54141400
11/16/2023,384.8399963,386.1900024,383.5599976,385.9500122,385.9500122,45343500
11/17/2023,385.2099915,387.0700073,384.2900085,386.0400085,386.0400085,46571900
11/20/2023,386.0499878,391.4100037,386.0499878,390.7399902,390.7399902,44429600
11/21/2023,389.0100098,389.230011,386.7000122,388.4700012,388.4700012,43337000
11/22/2023,390.5700073,393.0700073,389.0400085,390.0599976,390.0599976,44121000
11/24/2023,389.6499939,390.25,388.5,389.5100098,389.5100098,15718800
11/27/2023,389.0100098,391.1499939,388.2799988,389.1700134,389.1700134,34139700
11/28/2023,388.4100037,390.7799988,388.0499878,390.1900024,390.1900024,35491100
11/29/2023,392.6900024,394.1400146,389.4599915,389.8099976,389.8099976,38811700
11/30/2023,390.0799866,390.5499878,385.8200073,388.8299866,388.8299866,52834400
12/1/2023,387.75,390.5400085,386.0700073,389.9400024,389.9400024,40440500
12/4/2023,386.0899963,386.6000061,382.6600037,386.3200073,386.3200073,51106300

